bluebird kitchen	221 forbes ave
central cafe	2600 n central ave
brooks sandwich house	2710 n brevard st
cut above cafe	2800 n central ave
coffee bean cafe & bakery	2901 euclid ave
city bistro	2909 n central ave, ste 100
bon appetit catering & cafe	2915 19 street ne
lola's	300 s brevard st
nicky's grant street	310 grant st, ste 100
san tan corner cafe	3100 w ray rd, ste 118
duck & decanter	3111 n central ave, ste 110
lunch time cafe	3330 n 35th ave
helpings cafe, market and catering	3333 e van buren st
city oven	336 4th ave
apollo cafe	429 forbes ave
the sandwich club	435 south tryon st
holy grill	444 5 avenue sw, suite 200
supreme lunch break	455 s 48th st, ste 110
niko's grill	4948 airport center pkwy
the lunch lounge	501 n 44th st, ste 175
munch-a-sub	5320 cameron st, ste 1
the madison deli	5343 n 16th st
menus restaurant	5445 77 center dr
showmars government center	600 e 4th st
cafe d'oro	6660 kennedy road, 6660 kennedy road, unit 12
grounded cafe & beanery	7 parkway center dr s
veranda bistro	7720 n 16th st, ste 125
ny slicers deli	835 n 43rd ave
cafe benice	home of pretzalicious, 4640 richmond rd, ste 200
sammy's gourmet	metro concourse, 200 wellington street w
back home bistro	340 sable street e
bibby's corner	50 main street
sunnyside grill	10620 yonge street, unit 11
sunnyside grill	1218 saint clair avenue w
birt's bistro	16752 n greasewood st
jimmy's	50 n state st
european's best restaurant & bakery	19608 w 130th st
mesa community family restaurant	535 n country club dr
cranberry creek catering & cafe	1501 lake point dr
grumpy's cafe	2621 w 14th st
flavors around the square	25 s saint clair st
sammi's deli	26900 brookpark rd ext
fuel café	4455 paradise rd
the city cafe	8401 w monroe st
nellie's cafe on kensington	1414 kensington road nw
taco bell	510 avon-belden road
bedford falls café	720 broadway ave
my camille's	9211 n tryon st, ste 9
desert rays cafe	14891 n northsight blvd
olympia grill	1 derry road e
tex-mex back road grill	5316 union rd
the grill at 11 union	11 union st s
the center bistro	21 e 6th st, ste 114
kane's harley diner	1209 9 avenue se
sal's city deli	245 7th st
rivers club	301 grant st, ste 411, one oxford centre
la madeleine country french cafe	10224 perimeter pkwy
la brioche true food	2862 university ave
spinner's good time diner	602 south st
arancini house	615 washington rd
norm's diner	3945 s durango dr, ste a1
the flying biscuit cafe - charlotte	4241 park rd
yi mei champion taiwan deli	4300 spring mountain rd, ste 116
flying biscuit cafe- charlotte	7930 rea rd
cafe carumba	7303 e indian school rd
zenaida's cafe	3430 e tropicana ave, ste 32
the modern vegan	700 e naples dr
nellie's break the fast	1000 7 avenue sw
greenway grill & deli	7900 e greenway rd, ste 112
stage lv	9010 w flamingo rd
sunset grill	13255 hwy 27
restaurant dans la bouche	2000 avenue du mont-royal e
dirty fork	3655 s durango dr
the nile cafe	7051 e mcdowell rd
marouch	748 boulevard curé-labelle, suite 10
sunset grill	37 william kitchen rd
sunset grill	8280 hwy 27
sunset grill	9730 markham road
mission diner	2308 4 street sw
cafe joe	3068 rue saint-antoine o
eggspectation	5179 chemin de la côtes des neiges
mr g's	5027 morris field dr
rise bakery	250 6th ave sw, 181 bow valley sq
patii's kitchen	5333 arville st, ste 102
energy cafe	550 s tryon st, ste 120, duke energy center
that 50's diner	1660 kingston road, unit 1a
bear den restaurant	4890 pearl rd
appetite deli and bakery	5143 mayfield rd
nellies cosmic cafe	1001 17 ave sw
sonoran smiles	3470 east bart st, ste 119
west side market cafe	1979 w 25th st
west side market café	the west side market, 1995 w 25th st
energy cafe	101 s tryon st, ste 1, bank of america plaza building
adams 7th street market	401 hawthorne ln, ste 100
red olive bistro and catering	333 11 avenue sw
city market deli & catering	16220 n scottsdale rd
artefino art gallery & cafe	1900 superior ave e
red oak cafe	3610 forbes ave
bloom bakery at public square	200 public sq
la carreta taco grill	5740 w buckeye rd
village grill restaurant	349 royal york road
sunset grill	1 richmond st w
chick-fil-a	101 s tryon st, 2 bank of america plaza, 2 bank of america plz
adrian's	1011 w main st
kosta and vic's family restaurant	10300 w sprague rd
b & m restaurant	120 rue saint-viateur o
bagel world	1210 castlemore avenue
grass roots juice bar	124 s 6th st, ste 160
z-cafe	1245 w baseline rd, ste 105
janelle's restaurant	12508 st clair ave
bragg's factory diner	1301 nw grand ave
red's on 4th	1415 4th street sw
egg sunrise grill	1422 dundas street w
boom breakfast & co	145 hawkview boulevard, unit 7
the mayobird	1531 e blvd
boom breakfast & co	174 eglinton avenue w
jj bean	197 bartley drive
mahon's sandwich shop	2020 n central ave
overeasy restaurant	208 bloor street w
el horseshoe restaurant	2140 w buckeye rd
aris place	229 roncesvalles avenue
sunset grill	2313 yonge street
panagio's all day grill	2324 lake shore boulevard w
exalta	238 queen street e
zuppas delicatessen	2585 freeport rd
main street kitchen	334 e main st
canyon ranch grill	3355 las vegas blvd s, fl 3
figs breakfast & lunch	344 queen street e, unit 4
the landings	3500 executive terminal dr, ste 200
sunfire all day breakfast	372 taunton road e, suite 3
the hub deli	4025 e chandler blvd, ste 50
sunrise grill & crepe	417 roncesvalles avenue
hk garden	4236 sheppard avenue e
allô! mon coco	4448 boulevard saint-laurent
steve's family restaurant	4457 broadview rd
sonny's steakhouse	4550 e cactus rd
garfield kitchen	4912 turney rd
oko bagels	499 cornwall road, unit h2
panagio's all day grill	6085 creditview road, unit 17
skyway jack's	6461 mississauga road
waffles cafe	6885 aliante pkwy, ste 103
the nile cafe	7051 e mcdowell rd
comoncy	7301 e indian plz
gandolfo's new york delicatessen	744 w elliot rd
gus's diner one eight five	797 e 185th st
galleria	890 boulevard curé-labelle
chimera golf club	901 olivia pkwy
irma's kitchen	906 n 15th ave
hazel's diner	936 eglinton avenue w
cast iron waffles	9604 longstone ln
evviva breakfast & lunch - downtown toronto	25 lower simcoe
evviva breakfast & lunch - vaughan mills	3175 rutherford road, unit 83
eggspectation	483 bay street
bloom bakery at campus district	1938 euclid ave
chateau café & cakery	1501 preble ave, fl 1
cafe diem	2341 n rainbow blvd
coffee house	9400 highway 27
huron square deli	1150 huron rd e
patrician grill	219 king street e
café cravings	402 bigham st
crosstown deli & bagel	5933 albemarle rd
friends restaurant	5050 dufferin street, unit 124
avenue open kitchen	7 camden street
zookz sandwiches	100 e camelback rd
vesta coffee roasters	1114 s casino center blvd
cadence coffee	6407 bowness rd nw
le lendemain d'veille	7467 rue saint-hubert
local loaf	224 e 7th st
cafe bistro mon plaisir	540 boulevard saint-laurent
just fresh bakery cafe	1231 e blvd
thé mon café	376 rue notre-dame o
kaffeeklatsch	
breakfast & grill cafe	4550 s maryland pkwy, ste d
the merseyside	2413 dundas street w
something's brewing cafe	3100 s durango dr, ste 1001
café jeanne d'arc	5866 avenue de lorimier
mom and pops	262 the esplanade
select sandwich	100 university ave
waves coffee house	110 - 14 10th ave se, suite 110
good to go	1360 e 9th st
cravings	1441 29 st nw
astarté fresh yogurt bar	150 king street w
one coffee company	16220 n scottsdale rd, ste 140
windy city equipment service	175 s hamilton pl, ste 105
freshii	200 s college, ste 312
blynk organic	200 s tryon st
harvest green	200 wellington street w
park one cafe	2111 e highland ave, ste 130
blue river bistro	211a 11 avenue sw
jusu bar	225 6 ave sw, unit 207
city square deli & grill	22601 n 19th ave, ste 121
sait culinary campus	230 8th avenue sw, suite 226
granite bistro	240 duncan mill road
city market deli & catering	2425 e camelback rd
diablo deli & grill	2900 s diablo way
pumpernickel's	30 adelaide street e
panda windows & doors	3415 bellington rd
kniblets cafe	36 victoria street
plaza cafe & grill	4041 n central ave, bldg a
select sandwich	50 burnhamthorpe road w, unit 336
select sandwich	505 hood rd
lakeview bakery and deli	524 e wilson st
tk cafe	525 n tryon st
chef's table	5800 explorer dr, ste 102
sandy's diner	59 alness street, unit 1
the mission eatery	5915 airport road, suite100
paradise cafe and catering	5925 airport road
buon giorno cafe	6 smithfield st
riviera cafe	60 riviera drive
eat lunch	63 wingold avenue
extra Œufs	6945 avenue papineau
bio bistro	727 e tyler st
city market deli	7500 n dobson rd, ste 191
deanatella's deli	7525 granger rd
piazza manna	88 queens quay w
umbrella cafe	951 liberty ave
clipper café	scotia plaza, 44 king street w
taco bell	3314 steelyard drive
el menudazo	3100 e lake mead
fat freddy's cafe	16000 n civic center plz
little monday cafe	3401 spruce drive sw
the links neighborhood grill	18823 n country club pkwy
donlands restaurant	417 donlands avenue
giggling tomatoes	7920 hurontario street
victoria's deli & restaurant	6779 ames rd
giggling tomatoes restaurant	238 queen street e
terrace restaurants	4625 piedmont row dr, ste 105
terry's restaurant & bar	1920 ellesmere road
l'ambroisie	4020 rue saint-ambroise, local 140
pumpernickel's	3250 bloor street west
sebastians deli	1979 w 25th st
orale contemporary mexican cuisine	1979 w 25th st
campbell's popcorn shop	1979 w 25th st
maha's falafil	1979 w 25th st
grandma campbell's cupcakes stand	1979 w 25th st
kim se cambodian cuisine	1979 w 25th st, ste a10
old country sausage kitchen	1979 w 25th st, ste g8
frank's bratwurst	west side market
life's a bagel	2223 n rampart blvd
sunshine spot restaurant	796 sheppard avenue e
esquina	4526 papineau
phil & sebastian coffee roasters	102 8 avenue sw
manhattans hand-made burgers	333 bay street
noble café	430 avenue laurier e
pear and the pickle, cafe & market	1800 rialto st
south mountain cafe	5630 s central ave
paddington's pump	91 front street e
chef's cafe	628 8th avenue sw
chick-fil-a	1001 blythe blvd
romancing the bean	80 e rio salado pkwy, ste 410
cafe plenty	1 king street w
druxy's famous deli	29 queen street e
my little cup	2055 boulevard robert-bourassa
mama lola's tortillas	3348 e wier ave
bear and the honey specialty bakery	
your bbq guys	428 e thunderbird rd
malabar coast coffee & tea	2300 us 51-138
chef flemming's bakeshop	7 s water st, ste b
vélo café	102 2505 17 avenue sw
caffè mille gusti	1038 rue saint-zotique est
salted root coffee house	11 n allen st
allô! mon coco	111 boulevard des promenades
eggspectation	198 avenue laurier o
piccadilly by rush espresso	214 n tryon st
good bite restaurant	2463 yonge street
sassy's cafe & bakery	2729 e main st
great buns bakery	3270 e tropicana ave
anaya's eatery	361 parkhurst square, unit 1/2
reunion island coffee	385 roncesvalles avenue
ahuja cafeteria	3999 richmond rd
sassy's cafe & bakery	4210 e main st
2 scoops of aloha lv	5030 paradise rd
tazza d'oro	524 grant ave
cosmo's	5843 rue sherbrooke  w
the attic & coffee mill cafe	631 w main st
café 92	6703 sherbrooke rue o
jugo juice	801 6th street sw, unit 115
volta espresso	866 bathurst street
kaleidoscope juice	1 n 1st st
the refuge cafe	4727 n 7th ave
jesters mexican grill	701 w deer valley rd
diva	167 applewood crescent, suite 1
nick's bistro and grille	2345 wyecroft road
les moulins la fayette	245 rue saint-jacques
mountain mojo	381 old charlotte hwy
rush espresso	120 brevard ct
helbachs coffee house	410 donofrio dr
sumach espresso	118 sumach street
undercurrent coffee	2012 commonwealth ave
cafe hesed	247 main street s
constellation coffee	4059 penn ave, fl 1
munch box	6105 s fort apache rd
make your mark	6736 reynolds st
lucky's cafe	777 starkweather ave
rosso coffee roasters	803 24th avenue se
rosso coffee roasters	850 4 street se
croissant croissant	2270 avenue du mont-royal e
gasoline street coffee	643 1st ave
mo's race day cafe	6825 speedway blvd
baguette cafe	8359 w sunset rd, ste 100
la prep	5150 yonge st
the roastery coffee	8 pardee avenue
pagaille café	101 rue villeneuve o
arizona sandwich co. & catering	1221 w warner rd, ste 105
rosso coffee roasters	140 8th avenue se
a'propos café	300 rue notre-dame est
campanelli	4634 notre dame o
gloria espresso bar & cafe	478 roncesvalles avenue
wraps on the go	cumberland terrace, 2 bloor street w
la prep	1 queen street e
la miche dorée	1019 rue saint-denis
marcello's market & deli	105 adelaide street w
niko's coffee	1125 penn ave
la prep	160 bloor street e, suite 110
heidi's deli	199 bay street, lower level
la prep	2 queen st e
brad's brew	200 s college st, ste 313
the eatery	200 university avenue
ca'puccini	205 8th avenue se
murray and sons construction	20783 n 83rd ave, ste 103
la prep	2325 matheson boulevard e
java joe's	2325 matheson boulevard e, suite 5
dora's kitchen	2355 s 16th st
cafe plenty	250 dundas street w
foyer	2529 detroit ave
26th street market and cafe	2549 penn ave
plaka	2601 matheson boulevard e
simpo sandwich	300 e charleston blvd, ste 101
330 takeout	330 bay street
blimpie	3443 n central ave, ste 10
druxy's famous deli	39 mowat avenue
druxy's famous deli	40 king street w
crunch bistro	401 n tryon st
city cafe	411 n central ave
cafe volare	5190 s valley view blvd
lmcafe	540 e lake mead pkwy
palacios upholstery rv & tops	6423 e thomas rd
old bleu cafe & eatery	73 queen street e
fresh selects deli	807 7 street sw
the sandwich delight	85 grenville street
poison berry bakery	12210 larchmere blvd
taco bell	17565 e bagley rd
purple penguin cafe	889 queen street e
los dos diablitos	1101 west university dr, ste 101
crave sandwich cafe & catering	541 e van buren st
crosstown coffee bar	187 highbourne road
williams fresh cafe	245 queens quay w
jamboree bagel restaurant & cafe	5770 centennial center blvd, ste 145
fluffy duck cafe	10001 chester ave
munch box	10604 s eastern ave, ste c
cucina vitale	2516 e carson st
juke n java	3025 e sahara ave
kiva's bagel bar	15 saint clair avenue w
early bird coffee & kitchen	613 queen street w
pawn donut and coffee	725 s las vegas blvd
cafe social	102 n bedford st madison wi
daily press	6604 detroit ave
aldo's cafe	330 n orchard st
the tastemarket by sait	444 7 ave sw
pumpernickel's	brookfield place, 161 bay street
mcdonald's	3131 boulevard de la côte-vertu
lakeside street coffee house	402 w lakeside st
kickback pinball cafe	4326 butler st
renewal coffee shop	420 chartiers ave
black and white cafe	6030 w behrend dr
cafe avalaun	4640 richmond rd
scorpion cafe	1021 e paradise hills dr
maman	1 first canadian place, food terrace, upper level
café 1880	1186 rue saint-denis
it's jenny espresso boutique and catering	253 gerrard street e
green republic food	439 university avenue, unit 105
district 28 bar bistro	28 logan avenue
the roastery coffee house	401 richmond street w
tea2go	5415 e high st, ste 103
tortas el guero	2518 n 16th st
west 3rd deli	1220 w 3rd st
college station cafe	6 college street
great canadian bagel	311 17 avenue sw
italian express	1151 eglinton avenue e, unit 4
great harvest bread	3258 university ave
kaleidoscope juice	7119 e 1st ave
great harvest bread company	10180 w tropicana ave, ste 131
restaurant depot	1477 helm dr
great harvest bread - champaign	2149 s neil st
the italian bread place & deli	2381 noblestown rd
bread basket	2820 e university dr, ste 110
michael's bakery	4478 broadview rd
north shore pie	874 eglinton avenue e
great harvest bread	901 s kings dr
great harvest bread company	9440 mentor ave
sns diner	1100 e colton ave
the daily	1126 kensington road nw
starfire grille	11500 n hayden rd
delights	145 e harmon ave
haute coffee	153 dupont street
rinaldi's italian deli	16211 n scottsdale rd, ste 4
adda coffee & tea house	200 south highland ave
rinaldi's italian deli	21705 n 19th ave, ste 112
sunshine & tailwinds cafe	2730 airport dr
io deli	306 beverly rd
matador coffee	3230 e union hills, ste 135
zavida coffee roasters	382 yonge street, unit 3
the common	408 bloor street w
choon burritos	4105 n 51st ave, ste 100
enchanted cupcakes and more	4117 n 19th ave
fruits and roots	5022 blue diamond rd
rosallie	6090 s rainbow blvd
waterbean coffee	616 n tryon st
great harvest bread	6420 rea rd
waffles cafe	6446 n durango dr, ste 150
sambalatte	6555 s jones blvd, ste 100
orbis caffe	675 washington rd
kibo house sushi and cafe	701 saint clair avenue  w
fruits and roots	7885 w sunset rd, ste 180
coffee public	800 bay street
